"Date(UTC)","Value"
"6/9/2021 4:08:00 PM","164606"
"6/9/2021 4:09:00 PM","164268"
"6/9/2021 4:10:00 PM","164750"
"6/9/2021 4:11:00 PM","164066"
"6/9/2021 4:12:00 PM","164473"
"6/9/2021 4:13:00 PM","164072"
"6/9/2021 4:14:00 PM","163529"
"6/9/2021 4:15:00 PM","163633"
"6/9/2021 4:16:00 PM","163813"
"6/9/2021 4:17:00 PM","163929"
"6/9/2021 4:18:00 PM","164336"
"6/9/2021 4:19:00 PM","164293"
"6/9/2021 4:20:00 PM","163402"
"6/9/2021 4:21:00 PM","163499"
"6/9/2021 4:22:00 PM","163774"
"6/9/2021 4:23:00 PM","163792"
"6/9/2021 4:24:00 PM","163665"
"6/9/2021 4:25:00 PM","163956"
"6/9/2021 4:26:00 PM","164891"
"6/9/2021 4:27:00 PM","164760"
"6/9/2021 4:28:00 PM","165170"
"6/9/2021 4:29:00 PM","165337"
"6/9/2021 4:30:00 PM","165482"
"6/9/2021 4:31:00 PM","165551"
"6/9/2021 4:32:00 PM","165669"
"6/9/2021 4:33:00 PM","165223"
"6/9/2021 4:34:00 PM","165180"
"6/9/2021 4:35:00 PM","164686"
"6/9/2021 4:36:00 PM","165338"
"6/9/2021 4:37:00 PM","165484"
"6/9/2021 4:38:00 PM","165877"
"6/9/2021 4:39:00 PM","165533"
"6/9/2021 4:40:00 PM","165746"
"6/9/2021 4:41:00 PM","165838"
"6/9/2021 4:42:00 PM","166254"
"6/9/2021 4:43:00 PM","166515"
"6/9/2021 4:44:00 PM","167165"
"6/9/2021 4:45:00 PM","167310"
"6/9/2021 4:46:00 PM","167666"
"6/9/2021 4:47:00 PM","167599"
"6/9/2021 4:48:00 PM","167894"
"6/9/2021 4:49:00 PM","167660"
"6/9/2021 4:50:00 PM","167455"
"6/9/2021 4:51:00 PM","167171"
"6/9/2021 4:52:00 PM","167614"
"6/9/2021 4:53:00 PM","167159"
"6/9/2021 4:54:00 PM","167281"
"6/9/2021 4:55:00 PM","167359"
"6/9/2021 4:56:00 PM","167195"
"6/9/2021 4:57:00 PM","167388"
"6/9/2021 4:58:00 PM","168424"
"6/9/2021 4:59:00 PM","169034"
"6/9/2021 5:00:00 PM","168825"
"6/9/2021 5:01:00 PM","169317"
"6/9/2021 5:02:00 PM","168821"
"6/9/2021 5:03:00 PM","169061"
"6/9/2021 5:04:00 PM","168738"
"6/9/2021 5:05:00 PM","168121"
"6/9/2021 5:06:00 PM","167607"
"6/9/2021 5:07:00 PM","166801"
"6/9/2021 5:08:00 PM","166751"
"6/9/2021 5:09:00 PM","166208"
"6/9/2021 5:10:00 PM","165469"
"6/9/2021 5:11:00 PM","166384"
"6/9/2021 5:12:00 PM","166138"
"6/9/2021 5:13:00 PM","165860"
"6/9/2021 5:14:00 PM","165735"
"6/9/2021 5:15:00 PM","152729"
"6/9/2021 5:16:00 PM","149077"
"6/9/2021 5:17:00 PM","149260"
"6/9/2021 5:18:00 PM","149613"
"6/9/2021 5:19:00 PM","149423"
"6/9/2021 5:20:00 PM","149390"
"6/9/2021 5:21:00 PM","149595"
"6/9/2021 5:22:00 PM","150509"
"6/9/2021 5:23:00 PM","150285"
"6/9/2021 5:24:00 PM","150576"
"6/9/2021 5:25:00 PM","150668"
"6/9/2021 5:26:00 PM","150720"
"6/9/2021 5:27:00 PM","150854"
"6/9/2021 5:28:00 PM","150979"
"6/9/2021 5:29:00 PM","150891"
"6/9/2021 5:30:00 PM","151200"
"6/9/2021 5:31:00 PM","151151"
"6/9/2021 5:32:00 PM","150110"
"6/9/2021 5:33:00 PM","150379"
"6/9/2021 5:34:00 PM","150379"
"6/9/2021 5:35:00 PM","150582"
"6/9/2021 5:36:00 PM","150722"
"6/9/2021 5:37:00 PM","150869"
"6/9/2021 5:38:00 PM","150652"
"6/9/2021 5:39:00 PM","151481"
"6/9/2021 5:40:00 PM","151279"
"6/9/2021 5:41:00 PM","151553"
"6/9/2021 5:42:00 PM","152102"
"6/9/2021 5:43:00 PM","151698"
"6/9/2021 5:44:00 PM","151833"
"6/9/2021 5:46:00 PM","152132"
"6/9/2021 5:47:00 PM","152556"
"6/9/2021 5:48:00 PM","152483"
"6/9/2021 5:49:00 PM","152970"
"6/9/2021 5:50:00 PM","152948"
"6/9/2021 5:51:00 PM","152955"
"6/9/2021 5:52:00 PM","152938"
"6/9/2021 5:53:00 PM","153042"
"6/9/2021 5:54:00 PM","153308"
"6/9/2021 5:55:00 PM","153301"
"6/9/2021 5:56:00 PM","153638"
"6/9/2021 5:57:00 PM","153321"
"6/9/2021 5:58:00 PM","152460"
"6/9/2021 5:59:00 PM","152828"
"6/9/2021 6:00:00 PM","153009"
"6/9/2021 6:01:00 PM","153283"
"6/9/2021 6:02:00 PM","152528"
"6/9/2021 6:03:00 PM","153251"
"6/9/2021 6:04:00 PM","153212"
"6/9/2021 6:05:00 PM","153006"
"6/9/2021 6:06:00 PM","152204"
"6/9/2021 6:07:00 PM","151922"
"6/9/2021 6:08:00 PM","152975"
"6/9/2021 6:09:00 PM","151949"
"6/9/2021 6:10:00 PM","152040"
"6/9/2021 6:11:00 PM","152499"
"6/9/2021 6:12:00 PM","152693"
"6/9/2021 6:13:00 PM","152757"
"6/9/2021 6:14:00 PM","152930"
"6/9/2021 6:15:00 PM","153065"
"6/9/2021 6:16:00 PM","153245"
"6/9/2021 6:17:00 PM","152881"
"6/9/2021 6:18:00 PM","152978"
"6/9/2021 6:19:00 PM","152345"
"6/9/2021 6:20:00 PM","152835"
"6/9/2021 6:21:00 PM","152467"
"6/9/2021 6:22:00 PM","152777"
"6/9/2021 6:23:00 PM","153440"
"6/9/2021 6:24:00 PM","153983"
"6/9/2021 6:25:00 PM","153309"
"6/9/2021 6:26:00 PM","153950"
"6/9/2021 6:27:00 PM","153508"
"6/9/2021 6:28:00 PM","153878"
"6/9/2021 6:29:00 PM","153727"
"6/9/2021 6:30:00 PM","154347"
"6/9/2021 6:31:00 PM","154450"
"6/9/2021 6:32:00 PM","154296"
"6/9/2021 6:33:00 PM","154909"
"6/9/2021 6:34:00 PM","155307"
"6/9/2021 6:35:00 PM","155556"
"6/9/2021 6:36:00 PM","155452"
"6/9/2021 6:37:00 PM","155765"
"6/9/2021 6:38:00 PM","155797"
"6/9/2021 6:39:00 PM","155773"
"6/9/2021 6:40:00 PM","156054"
"6/9/2021 6:41:00 PM","156311"
"6/9/2021 6:42:00 PM","156291"
"6/9/2021 6:43:00 PM","156450"
"6/9/2021 6:44:00 PM","156373"
"6/9/2021 6:45:00 PM","156364"
"6/9/2021 6:46:00 PM","156162"
"6/9/2021 6:47:00 PM","156493"
"6/9/2021 6:48:00 PM","156603"
"6/9/2021 6:49:00 PM","156358"
"6/9/2021 6:50:00 PM","156565"
"6/9/2021 6:51:00 PM","155599"
"6/9/2021 6:52:00 PM","156152"
"6/9/2021 6:53:00 PM","156212"
"6/9/2021 6:54:00 PM","156657"
"6/9/2021 6:55:00 PM","156540"
"6/9/2021 6:56:00 PM","156369"
"6/9/2021 6:57:00 PM","155741"
"6/9/2021 6:58:00 PM","156437"
"6/9/2021 6:59:00 PM","156785"
"6/9/2021 7:00:00 PM","156600"
"6/9/2021 7:01:00 PM","156675"
"6/9/2021 7:02:00 PM","156635"
"6/9/2021 7:03:00 PM","157022"
"6/9/2021 7:04:00 PM","156763"
"6/9/2021 7:05:00 PM","156776"
"6/9/2021 7:06:00 PM","156632"
"6/9/2021 7:07:00 PM","156578"
"6/9/2021 7:08:00 PM","157216"
"6/9/2021 7:09:00 PM","157781"
"6/9/2021 7:10:00 PM","158417"
"6/9/2021 7:11:00 PM","158567"
"6/9/2021 7:12:00 PM","157888"
"6/9/2021 7:13:00 PM","158237"
"6/9/2021 7:14:00 PM","158122"
"6/9/2021 7:15:00 PM","157736"
"6/9/2021 7:16:00 PM","157974"
"6/9/2021 7:17:00 PM","157859"
"6/9/2021 7:18:00 PM","158261"
"6/9/2021 7:19:00 PM","158358"
"6/9/2021 7:20:00 PM","158213"
"6/9/2021 7:21:00 PM","158235"
"6/9/2021 7:22:00 PM","157930"
"6/9/2021 7:23:00 PM","157912"
"6/9/2021 7:24:00 PM","158009"
"6/9/2021 7:25:00 PM","158075"
"6/9/2021 7:26:00 PM","157970"
"6/9/2021 7:27:00 PM","157976"
"6/9/2021 7:28:00 PM","157988"
"6/9/2021 7:29:00 PM","158077"
"6/9/2021 7:30:00 PM","158300"
"6/9/2021 7:31:00 PM","157736"
"6/9/2021 7:32:00 PM","157533"
"6/9/2021 7:33:00 PM","157722"
"6/9/2021 7:34:00 PM","158252"
"6/9/2021 7:35:00 PM","158090"
"6/9/2021 7:36:00 PM","157596"
"6/9/2021 7:37:00 PM","157398"
"6/9/2021 7:38:00 PM","157892"
"6/9/2021 7:39:00 PM","157888"
"6/9/2021 7:40:00 PM","157446"
"6/9/2021 7:41:00 PM","157607"
"6/9/2021 7:42:00 PM","157474"
"6/9/2021 7:43:00 PM","157498"
"6/9/2021 7:44:00 PM","157595"
"6/9/2021 7:45:00 PM","157843"
"6/9/2021 7:46:00 PM","158050"
"6/9/2021 7:47:00 PM","158491"
"6/9/2021 7:48:00 PM","158728"
"6/9/2021 7:49:00 PM","158636"
"6/9/2021 7:50:00 PM","158770"
"6/9/2021 7:51:00 PM","158168"
"6/9/2021 7:52:00 PM","158582"
"6/9/2021 7:53:00 PM","158765"
"6/9/2021 7:54:00 PM","158479"
"6/9/2021 7:55:00 PM","158684"
"6/9/2021 7:56:00 PM","158766"
"6/9/2021 7:57:00 PM","158285"
"6/9/2021 7:58:00 PM","158133"
"6/9/2021 7:59:00 PM","158285"
"6/9/2021 8:00:00 PM","158036"
"6/9/2021 8:01:00 PM","158277"
"6/9/2021 8:02:00 PM","158212"
"6/9/2021 8:03:00 PM","159005"
"6/9/2021 8:04:00 PM","158832"
"6/9/2021 8:05:00 PM","158848"
"6/9/2021 8:06:00 PM","158485"
"6/9/2021 8:07:00 PM","158116"
"6/9/2021 8:08:00 PM","158281"
"6/9/2021 8:09:00 PM","158712"
"6/9/2021 8:10:00 PM","159015"
"6/9/2021 8:11:00 PM","158446"
"6/9/2021 8:12:00 PM","158126"
"6/9/2021 8:13:00 PM","158511"
"6/9/2021 8:14:00 PM","158317"
"6/9/2021 8:15:00 PM","158400"
"6/9/2021 8:16:00 PM","158612"
"6/9/2021 8:17:00 PM","158879"
"6/9/2021 8:18:00 PM","159302"
"6/9/2021 8:19:00 PM","160181"
"6/9/2021 8:20:00 PM","160259"
"6/9/2021 8:21:00 PM","159542"
"6/9/2021 8:22:00 PM","159688"
"6/9/2021 8:23:00 PM","159966"
"6/9/2021 8:24:00 PM","159848"
"6/9/2021 8:25:00 PM","160056"
"6/9/2021 8:26:00 PM","160259"
"6/9/2021 8:27:00 PM","160042"
"6/9/2021 8:28:00 PM","160332"
"6/9/2021 8:29:00 PM","160021"
"6/9/2021 8:30:00 PM","160174"
"6/9/2021 8:31:00 PM","159907"
"6/9/2021 8:32:00 PM","160391"
"6/9/2021 8:33:00 PM","159956"
"6/9/2021 8:34:00 PM","160111"
"6/9/2021 8:35:00 PM","160047"
"6/9/2021 8:36:00 PM","160358"
"6/9/2021 8:37:00 PM","160354"
"6/9/2021 8:38:00 PM","160807"
"6/9/2021 8:39:00 PM","160646"
"6/9/2021 8:40:00 PM","160856"
"6/9/2021 8:41:00 PM","160839"
"6/9/2021 8:42:00 PM","160669"
"6/9/2021 8:43:00 PM","160430"
"6/9/2021 8:44:00 PM","160408"
"6/9/2021 8:45:00 PM","160535"
"6/9/2021 8:46:00 PM","160390"
"6/9/2021 8:47:00 PM","161009"
"6/9/2021 8:48:00 PM","160871"
"6/9/2021 8:49:00 PM","160294"
"6/9/2021 8:50:00 PM","160686"
"6/9/2021 8:51:00 PM","160223"
"6/9/2021 8:52:00 PM","160399"
"6/9/2021 8:53:00 PM","160695"
"6/9/2021 8:54:00 PM","160693"
"6/9/2021 8:55:00 PM","160367"
"6/9/2021 8:56:00 PM","160651"
"6/9/2021 8:57:00 PM","160560"
"6/9/2021 8:58:00 PM","160336"
"6/9/2021 8:59:00 PM","160067"
"6/9/2021 9:00:00 PM","160398"
"6/9/2021 9:01:00 PM","160595"
"6/9/2021 9:02:00 PM","161067"
"6/9/2021 9:03:00 PM","161122"
"6/9/2021 9:04:00 PM","161303"
"6/9/2021 9:05:00 PM","160625"
"6/9/2021 9:06:00 PM","160563"
"6/9/2021 9:07:00 PM","152406"
"6/9/2021 9:08:00 PM","150115"
"6/9/2021 9:09:00 PM","150025"
"6/9/2021 9:10:00 PM","149876"
"6/9/2021 9:11:00 PM","149735"
"6/9/2021 9:12:00 PM","149125"
"6/9/2021 9:13:00 PM","149187"
"6/9/2021 9:14:00 PM","149524"
"6/9/2021 9:15:00 PM","149494"
"6/9/2021 9:16:00 PM","149962"
"6/9/2021 9:17:00 PM","150220"
"6/9/2021 9:18:00 PM","150350"
"6/9/2021 9:19:00 PM","150361"
"6/9/2021 9:20:00 PM","150503"
"6/9/2021 9:21:00 PM","150656"
"6/9/2021 9:22:00 PM","150830"
"6/9/2021 9:23:00 PM","150455"
"6/9/2021 9:24:00 PM","150253"
"6/9/2021 9:25:00 PM","150244"
"6/9/2021 9:26:00 PM","150314"
"6/9/2021 9:27:00 PM","150327"
"6/9/2021 9:28:00 PM","150210"
"6/9/2021 9:29:00 PM","150316"
"6/9/2021 9:30:00 PM","150517"
"6/9/2021 9:31:00 PM","150632"
"6/9/2021 9:32:00 PM","150237"
"6/9/2021 9:33:00 PM","150485"
"6/9/2021 9:34:00 PM","150947"
"6/9/2021 9:35:00 PM","150482"
"6/9/2021 9:36:00 PM","150496"
"6/9/2021 9:37:00 PM","150407"
"6/9/2021 9:38:00 PM","150617"
"6/9/2021 9:39:00 PM","150570"
"6/9/2021 9:40:00 PM","151150"
"6/9/2021 9:41:00 PM","150304"
"6/9/2021 9:42:00 PM","150380"
"6/9/2021 9:43:00 PM","150330"
"6/9/2021 9:44:00 PM","150171"
"6/9/2021 9:45:00 PM","150097"
"6/9/2021 9:46:00 PM","150058"
"6/9/2021 9:47:00 PM","150392"
"6/9/2021 9:48:00 PM","149970"
"6/9/2021 9:49:00 PM","150123"
"6/9/2021 9:50:00 PM","150469"
"6/9/2021 9:51:00 PM","150635"
"6/9/2021 9:52:00 PM","150875"
"6/9/2021 9:53:00 PM","151344"
"6/9/2021 9:54:00 PM","151326"
"6/9/2021 9:55:00 PM","151254"
"6/9/2021 9:56:00 PM","151510"
"6/9/2021 9:57:00 PM","151621"
"6/9/2021 9:58:00 PM","151784"
"6/9/2021 9:59:00 PM","151495"
"6/9/2021 10:00:00 PM","151872"
"6/9/2021 10:01:00 PM","152530"
"6/9/2021 10:02:00 PM","152716"
"6/9/2021 10:03:00 PM","152971"
"6/9/2021 10:04:00 PM","152964"
"6/9/2021 10:05:00 PM","152789"
"6/9/2021 10:06:00 PM","152877"
"6/9/2021 10:07:00 PM","152365"
"6/9/2021 10:08:00 PM","152232"
"6/9/2021 10:09:00 PM","152621"
"6/9/2021 10:10:00 PM","152485"
"6/9/2021 10:11:00 PM","152775"
"6/9/2021 10:12:00 PM","152960"
"6/9/2021 10:13:00 PM","152771"
"6/9/2021 10:14:00 PM","152785"
"6/9/2021 10:15:00 PM","153043"
"6/9/2021 10:16:00 PM","152766"
"6/9/2021 10:17:00 PM","152864"
"6/9/2021 10:18:00 PM","153087"
"6/9/2021 10:19:00 PM","153162"
"6/9/2021 10:20:00 PM","153221"
"6/9/2021 10:21:00 PM","153354"
"6/9/2021 10:22:00 PM","153576"
"6/9/2021 10:23:00 PM","153890"
"6/9/2021 10:24:00 PM","153745"
"6/9/2021 10:25:00 PM","153946"
"6/9/2021 10:26:00 PM","153592"
"6/9/2021 10:27:00 PM","153710"
"6/9/2021 10:28:00 PM","153718"
"6/9/2021 10:29:00 PM","154117"
"6/9/2021 10:30:00 PM","154052"
"6/9/2021 10:31:00 PM","154490"
"6/9/2021 10:32:00 PM","154272"
"6/9/2021 10:33:00 PM","154651"
"6/9/2021 10:34:00 PM","154856"
"6/9/2021 10:35:00 PM","155036"
"6/9/2021 10:36:00 PM","154945"
"6/9/2021 10:37:00 PM","154943"
"6/9/2021 10:38:00 PM","155166"
"6/9/2021 10:39:00 PM","155643"
"6/9/2021 10:40:00 PM","155616"
"6/9/2021 10:41:00 PM","155608"
"6/9/2021 10:42:00 PM","156016"
"6/9/2021 10:43:00 PM","155960"
"6/9/2021 10:44:00 PM","155981"
"6/9/2021 10:45:00 PM","155380"
"6/9/2021 10:46:00 PM","155220"
"6/9/2021 10:47:00 PM","155281"
"6/9/2021 10:48:00 PM","155503"
"6/9/2021 10:49:00 PM","155770"
"6/9/2021 10:50:00 PM","155749"
"6/9/2021 10:51:00 PM","155226"
"6/9/2021 10:52:00 PM","155407"
"6/9/2021 10:53:00 PM","155587"
"6/9/2021 10:54:00 PM","155844"
"6/9/2021 10:55:00 PM","155830"
"6/9/2021 10:56:00 PM","155911"
"6/9/2021 10:57:00 PM","156026"
"6/9/2021 10:58:00 PM","156339"
"6/9/2021 10:59:00 PM","156419"
"6/9/2021 11:00:00 PM","156676"
"6/9/2021 11:01:00 PM","156727"
"6/9/2021 11:02:00 PM","157564"
"6/9/2021 11:03:00 PM","157703"
"6/9/2021 11:04:00 PM","157401"
"6/9/2021 11:05:00 PM","157406"
"6/9/2021 11:06:00 PM","157504"
"6/9/2021 11:07:00 PM","157395"
"6/9/2021 11:08:00 PM","157347"
"6/9/2021 11:09:00 PM","157554"
"6/9/2021 11:10:00 PM","157995"
"6/9/2021 11:11:00 PM","157778"
"6/9/2021 11:12:00 PM","157797"
"6/9/2021 11:13:00 PM","158007"
"6/9/2021 11:14:00 PM","158418"
"6/9/2021 11:15:00 PM","158504"
"6/9/2021 11:16:00 PM","158668"
"6/9/2021 11:17:00 PM","158556"
"6/9/2021 11:18:00 PM","158734"
"6/9/2021 11:19:00 PM","159139"
"6/9/2021 11:20:00 PM","159545"
"6/9/2021 11:21:00 PM","159252"
"6/9/2021 11:22:00 PM","158977"
"6/9/2021 11:23:00 PM","159409"
"6/9/2021 11:24:00 PM","159185"
"6/9/2021 11:25:00 PM","159282"
"6/9/2021 11:26:00 PM","158645"
"6/9/2021 11:27:00 PM","159054"
"6/9/2021 11:28:00 PM","158987"
"6/9/2021 11:29:00 PM","159178"
"6/9/2021 11:30:00 PM","158892"
"6/9/2021 11:31:00 PM","159273"
"6/9/2021 11:32:00 PM","159592"
"6/9/2021 11:33:00 PM","159637"
"6/9/2021 11:34:00 PM","159580"
"6/9/2021 11:35:00 PM","159419"
"6/9/2021 11:36:00 PM","159146"
"6/9/2021 11:37:00 PM","159182"
"6/9/2021 11:38:00 PM","159004"
"6/9/2021 11:39:00 PM","158900"
"6/9/2021 11:40:00 PM","158937"
"6/9/2021 11:41:00 PM","159305"
"6/9/2021 11:42:00 PM","159450"
"6/9/2021 11:43:00 PM","159353"
"6/9/2021 11:44:00 PM","158782"
"6/9/2021 11:45:00 PM","159183"
"6/9/2021 11:46:00 PM","159112"
"6/9/2021 11:47:00 PM","159185"
"6/9/2021 11:48:00 PM","158770"
"6/9/2021 11:49:00 PM","158744"
"6/9/2021 11:50:00 PM","158260"
"6/9/2021 11:51:00 PM","158556"
"6/9/2021 11:52:00 PM","159265"
"6/9/2021 11:53:00 PM","158735"
"6/9/2021 11:54:00 PM","158722"
"6/9/2021 11:55:00 PM","158535"
"6/9/2021 11:56:00 PM","158460"
"6/9/2021 11:57:00 PM","159088"
"6/9/2021 11:58:00 PM","159248"
"6/9/2021 11:59:00 PM","159204"
"6/10/2021","158577"
"6/10/2021 12:01:00 AM","158861"
"6/10/2021 12:02:00 AM","159853"
"6/10/2021 12:03:00 AM","159945"
"6/10/2021 12:04:00 AM","159371"
"6/10/2021 12:05:00 AM","159769"
"6/10/2021 12:06:00 AM","160248"
"6/10/2021 12:07:00 AM","160242"
"6/10/2021 12:08:00 AM","160482"
"6/10/2021 12:09:00 AM","160198"
"6/10/2021 12:10:00 AM","160614"
"6/10/2021 12:11:00 AM","160445"
"6/10/2021 12:12:00 AM","160512"
"6/10/2021 12:13:00 AM","160438"
"6/10/2021 12:14:00 AM","160344"
"6/10/2021 12:15:00 AM","160014"
"6/10/2021 12:16:00 AM","160481"
"6/10/2021 12:17:00 AM","160601"
"6/10/2021 12:18:00 AM","160568"
"6/10/2021 12:19:00 AM","160623"
"6/10/2021 12:20:00 AM","160383"
"6/10/2021 12:21:00 AM","160499"
"6/10/2021 12:22:00 AM","160485"
"6/10/2021 12:23:00 AM","161011"
"6/10/2021 12:24:00 AM","160853"
"6/10/2021 12:25:00 AM","161458"
"6/10/2021 12:26:00 AM","161063"
"6/10/2021 12:27:00 AM","160787"
"6/10/2021 12:28:00 AM","160672"
"6/10/2021 12:29:00 AM","160662"
"6/10/2021 12:30:00 AM","160864"
"6/10/2021 12:31:00 AM","160891"
"6/10/2021 12:32:00 AM","160836"
"6/10/2021 12:33:00 AM","161025"
"6/10/2021 12:34:00 AM","160840"
"6/10/2021 12:35:00 AM","160801"
"6/10/2021 12:36:00 AM","160476"
"6/10/2021 12:37:00 AM","160639"
"6/10/2021 12:38:00 AM","160460"
"6/10/2021 12:39:00 AM","160897"
"6/10/2021 12:40:00 AM","160858"
"6/10/2021 12:41:00 AM","160789"
"6/10/2021 12:42:00 AM","160936"
"6/10/2021 12:43:00 AM","161230"
"6/10/2021 12:44:00 AM","161021"
"6/10/2021 12:45:00 AM","161081"
"6/10/2021 12:46:00 AM","161094"
"6/10/2021 12:47:00 AM","161503"
"6/10/2021 12:48:00 AM","161644"
"6/10/2021 12:49:00 AM","160803"
"6/10/2021 12:50:00 AM","160408"
"6/10/2021 12:51:00 AM","160433"
"6/10/2021 12:52:00 AM","160925"
"6/10/2021 12:53:00 AM","161214"
"6/10/2021 12:54:00 AM","160994"
"6/10/2021 12:55:00 AM","160759"
"6/10/2021 12:56:00 AM","153214"
"6/10/2021 12:57:00 AM","149852"
"6/10/2021 12:58:00 AM","149796"
"6/10/2021 12:59:00 AM","148986"
"6/10/2021 1:00:00 AM","149211"
"6/10/2021 1:01:00 AM","148715"
"6/10/2021 1:02:00 AM","148894"
"6/10/2021 1:03:00 AM","149145"
"6/10/2021 1:04:00 AM","149037"
"6/10/2021 1:05:00 AM","149115"
"6/10/2021 1:06:00 AM","149439"
"6/10/2021 1:07:00 AM","149556"
"6/10/2021 1:08:00 AM","150027"
"6/10/2021 1:09:00 AM","149916"
"6/10/2021 1:10:00 AM","150222"
"6/10/2021 1:11:00 AM","149810"
"6/10/2021 1:12:00 AM","149872"
"6/10/2021 1:13:00 AM","149941"
"6/10/2021 1:14:00 AM","149669"
"6/10/2021 1:15:00 AM","149838"
"6/10/2021 1:16:00 AM","149901"
"6/10/2021 1:17:00 AM","150037"
"6/10/2021 1:18:00 AM","150273"
"6/10/2021 1:19:00 AM","149901"
"6/10/2021 1:20:00 AM","150234"
"6/10/2021 1:21:00 AM","149754"
"6/10/2021 1:22:00 AM","150037"
"6/10/2021 1:23:00 AM","150622"
"6/10/2021 1:24:00 AM","150341"
"6/10/2021 1:25:00 AM","150653"
"6/10/2021 1:26:00 AM","150605"
"6/10/2021 1:27:00 AM","151244"
"6/10/2021 1:28:00 AM","151400"
"6/10/2021 1:29:00 AM","151302"
"6/10/2021 1:30:00 AM","151684"
"6/10/2021 1:31:00 AM","151603"
"6/10/2021 1:32:00 AM","151421"
"6/10/2021 1:33:00 AM","151370"
"6/10/2021 1:34:00 AM","150683"
"6/10/2021 1:35:00 AM","150949"
"6/10/2021 1:36:00 AM","150404"
"6/10/2021 1:37:00 AM","150558"
"6/10/2021 1:38:00 AM","150685"
"6/10/2021 1:39:00 AM","150761"
"6/10/2021 1:40:00 AM","151001"
"6/10/2021 1:41:00 AM","151177"
"6/10/2021 1:42:00 AM","151386"
"6/10/2021 1:43:00 AM","151090"
"6/10/2021 1:44:00 AM","150834"
"6/10/2021 1:45:00 AM","150115"
"6/10/2021 1:46:00 AM","150693"
"6/10/2021 1:47:00 AM","150685"
"6/10/2021 1:48:00 AM","150954"
"6/10/2021 1:49:00 AM","150642"
"6/10/2021 1:50:00 AM","150790"
"6/10/2021 1:51:00 AM","150891"
"6/10/2021 1:52:00 AM","151797"
"6/10/2021 1:53:00 AM","151517"
"6/10/2021 1:54:00 AM","151534"
"6/10/2021 1:55:00 AM","152093"
"6/10/2021 1:56:00 AM","152572"
"6/10/2021 1:57:00 AM","152675"
"6/10/2021 1:58:00 AM","153103"
"6/10/2021 1:59:00 AM","153871"
"6/10/2021 2:00:00 AM","154156"
"6/10/2021 2:01:00 AM","154129"
"6/10/2021 2:02:00 AM","154682"
"6/10/2021 2:03:00 AM","154909"
"6/10/2021 2:04:00 AM","154095"
"6/10/2021 2:05:00 AM","154174"
"6/10/2021 2:06:00 AM","154396"
"6/10/2021 2:07:00 AM","154547"
"6/10/2021 2:08:00 AM","154851"
"6/10/2021 2:09:00 AM","155211"
"6/10/2021 2:10:00 AM","154941"
"6/10/2021 2:11:00 AM","155387"
"6/10/2021 2:12:00 AM","155277"
"6/10/2021 2:13:00 AM","155147"
"6/10/2021 2:14:00 AM","155195"
"6/10/2021 2:15:00 AM","155852"
"6/10/2021 2:16:00 AM","155266"
"6/10/2021 2:17:00 AM","154487"
"6/10/2021 2:18:00 AM","154639"
"6/10/2021 2:19:00 AM","154281"
"6/10/2021 2:20:00 AM","154061"
"6/10/2021 2:21:00 AM","153295"
"6/10/2021 2:22:00 AM","153566"
"6/10/2021 2:23:00 AM","153506"
"6/10/2021 2:24:00 AM","153632"
"6/10/2021 2:25:00 AM","153654"
"6/10/2021 2:26:00 AM","153850"
"6/10/2021 2:27:00 AM","153896"
"6/10/2021 2:28:00 AM","153649"
"6/10/2021 2:29:00 AM","153780"
"6/10/2021 2:30:00 AM","153813"
"6/10/2021 2:31:00 AM","153863"
"6/10/2021 2:32:00 AM","154068"
"6/10/2021 2:33:00 AM","154082"
"6/10/2021 2:34:00 AM","154074"
"6/10/2021 2:35:00 AM","154186"
"6/10/2021 2:36:00 AM","154438"
"6/10/2021 2:37:00 AM","154606"
"6/10/2021 2:38:00 AM","154548"
"6/10/2021 2:39:00 AM","154105"
"6/10/2021 2:40:00 AM","154118"
"6/10/2021 2:41:00 AM","154058"
"6/10/2021 2:42:00 AM","154696"
"6/10/2021 2:43:00 AM","154297"
"6/10/2021 2:44:00 AM","154049"
"6/10/2021 2:45:00 AM","154099"
"6/10/2021 2:46:00 AM","154472"
"6/10/2021 2:47:00 AM","155097"
"6/10/2021 2:48:00 AM","154747"
"6/10/2021 2:49:00 AM","154940"
"6/10/2021 2:50:00 AM","155119"
"6/10/2021 2:51:00 AM","155452"
"6/10/2021 2:52:00 AM","154879"
"6/10/2021 2:53:00 AM","155340"
"6/10/2021 2:54:00 AM","155445"
"6/10/2021 2:55:00 AM","155036"
"6/10/2021 2:56:00 AM","154883"
"6/10/2021 2:57:00 AM","154302"
"6/10/2021 2:58:00 AM","154563"
"6/10/2021 2:59:00 AM","154468"
"6/10/2021 3:00:00 AM","154256"
"6/10/2021 3:01:00 AM","154131"
"6/10/2021 3:02:00 AM","154180"
"6/10/2021 3:03:00 AM","154208"
"6/10/2021 3:04:00 AM","154717"
"6/10/2021 3:05:00 AM","154123"
"6/10/2021 3:06:00 AM","154336"
"6/10/2021 3:07:00 AM","154177"
"6/10/2021 3:08:00 AM","155141"
"6/10/2021 3:09:00 AM","155001"
"6/10/2021 3:10:00 AM","155764"
"6/10/2021 3:11:00 AM","155099"
"6/10/2021 3:12:00 AM","154551"
"6/10/2021 3:13:00 AM","154498"
"6/10/2021 3:14:00 AM","154052"
