Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
3/13/2008,168.65,168.81,165.37,34169948677,477613
3/12/2008,167.1,168.05,166.95,33723294815,53299712
3/11/2008,167.36,167.44,164.46,33768908345,1919276
3/10/2008,164.89,168.67,164.63,33271574704,0
3/7/2008,168.79,170.88,167.76,34099207263,599961
3/6/2008,171.73,174.8,171.67,34774454618,0
3/5/2008,174.28,175.44,174.04,35329623199,3328864
3/4/2008,173.73,175.27,172.17,35106804461,281632
3/3/2008,175.24,176.61,174.42,35411385155,0
2/29/2008,176.44,179.63,176.44,35860021478,0
2/28/2008,180.26,180.58,179.22,36642021488,1679585
2/27/2008,180.94,181.78,179.92,36805435071,2459433
2/26/2008,180.79,180.83,178.56,36517082740,0
2/25/2008,178.46,178.56,176.33,35924160027,0
2/22/2008,177.11,178.06,175.68,35645099718,0
2/21/2008,177.33,180.12,177.18,35733184676,34055
2/20/2008,179.64,179.84,178.3,36199518158,133674
2/19/2008,179.12,180.37,178.63,36117789183,325114
2/15/2008,177.71,178.13,177.13,35640376752,552370
2/14/2008,178.73,181.82,178.73,35845210541,0
2/13/2008,180.84,180.94,178.72,36094644689,2474867
2/12/2008,178.07,179.36,177.54,35474348696,0
2/11/2008,177.88,178.16,176.62,34980055106,279367
2/8/2008,177.5,178.17,176.59,35068851326,0
2/7/2008,177.33,178.23,176.63,35035898424,0
2/6/2008,176.86,179.36,176.72,34942979548,4976641
2/5/2008,177.68,180.66,177.68,35066230797,3194587
2/4/2008,181.81,182.98,181.53,35497003888,576594
2/1/2008,181.44,181.44,179.73,35430882764,603081
1/31/2008,179.38,179.57,175.49,35027592855,273832
1/30/2008,177.02,179.03,176.88,35198844608,4975675
1/29/2008,176.7,176.98,175.37,35134216224,437177
1/28/2008,175.02,175.62,173.26,34794132624,0
1/25/2008,174.73,177.37,174.36,34704045653,1844208
1/24/2008,175.03,175.34,172.93,34763528137,0
1/23/2008,171.4,171.48,166.1,34042663075,0
1/22/2008,168.46,169.23,162.13,33188298828,0
1/18/2008,172.88,176.8,172.22,34030935307,103278
1/17/2008,174.9,179.85,174.7,34406806889,0
1/16/2008,179.21,181.51,177.27,35334065463,0
1/15/2008,181.9,184.99,181.18,35814592405,1019890
1/14/2008,186.27,187.48,186.04,36819120923,0
1/11/2008,185.45,186.44,184.73,36635247932,11576846
1/10/2008,186.44,187.3,182.74,36816860495,0
1/9/2008,184.43,185.63,180.97,36632111900,254562
1/8/2008,184.96,189.57,184.87,36737645232,0
1/7/2008,187.15,190.66,186.22,37172147302,0
1/4/2008,190.09,193.79,190.03,38011832807,4130710
1/3/2008,195.71,197.52,195.57,39452993015,495571
1/2/2008,195.63,197.67,194.61,39262326295,901705
12/31/2007,195.54,195.54,193.06,39067960795,358823
12/28/2007,194.6,196.5,193.89,38882058384,4623050
12/27/2007,195.14,197.57,194.73,38954287565,6224833
12/26/2007,197.61,197.63,194.25,39439227073,1615244
12/24/2007,194.66,194.66,193.24,38849371696,0
12/21/2007,192.82,193.13,191.38,38654979523,0
12/20/2007,189.77,190.66,188.45,38041730033,127637
12/19/2007,189.55,189.92,188.14,37998401427,18699175
12/18/2007,189.79,190.54,187.33,38045594536,707662
12/17/2007,189.12,193.96,188.76,37972534922,1740154
12/14/2007,194.98,196.98,194.83,39169659659,266474
12/13/2007,197.69,198.68,196.11,39748961612,477613
12/12/2007,199.81,203.08,198.53,40078802554,781860
12/11/2007,199.9,204.53,199.75,40098408286,319251
12/10/2007,203.95,205.49,203.27,40872306430,0
12/7/2007,204.46,204.94,203.59,41020043338,119029
12/6/2007,203.51,203.6,202.17,40800513809,0
12/5/2007,202.22,202.72,200.66,40543556367,1725261
12/4/2007,198.75,200.19,198.75,39723425357,0
12/3/2007,200.72,202.83,200.58,40094833760,467240
11/30/2007,202.3,204.44,201.82,40366198727,0
11/29/2007,201.77,202.53,200.56,40159734402,1532331
11/28/2007,200.31,200.42,195.78,39842129978,3832970
11/27/2007,195.03,196.42,194.04,38651086354,113505
11/26/2007,195.29,200.3,194.98,38661439050,0
11/23/2007,198.15,198.19,196.57,39215419615,0
11/21/2007,194.49,196.11,193.69,38490642647,0
11/20/2007,197.67,200.68,196.08,39244286605,3065984
11/19/2007,198.3,205.42,198.27,39402742796,1268770
11/16/2007,203.49,204.43,202.28,42703634234,0
11/15/2007,204.02,206.96,203.4,42813016693,454546
11/14/2007,207.81,210.28,207.43,43551414980,525588
11/13/2007,209.31,209.31,206.86,44067090200,2525582
11/12/2007,205.97,209.44,205.69,43338246773,0
11/9/2007,210.58,211.79,209.52,44305360387,279367
11/8/2007,213,216.76,210.37,44812783991,0
11/7/2007,213.14,216.81,212.81,44878565310,5330270
11/6/2007,217.64,217.65,215.99,45826032687,3199377
11/5/2007,215.09,217.12,214.69,45298010764,0
11/2/2007,218.9,220.16,217.33,45689292901,680799
11/1/2007,219.1,223.35,218.86,45730448453,259744
10/31/2007,225.6,225.6,223.03,47082969094,1259886
10/30/2007,223.64,225.24,223.49,46769061123,2619873
10/29/2007,225.43,226.24,225.08,47183794254,911597
10/26/2007,223.83,224.56,222.31,46711682330,0
10/25/2007,222.03,224.38,221.57,46335372175,0
10/24/2007,225.05,225.39,222.04,46937873094,0
10/23/2007,225.69,225.69,224,47016960889,0
10/22/2007,223.78,223.89,220.67,46619622973,0
10/19/2007,224.76,230.93,224.65,46823711693,0
10/18/2007,230.64,230.64,229.19,48048903413,0
10/17/2007,230.26,231.91,228.75,47982578006,0
10/16/2007,229.68,230.36,229.1,47861716866,0
10/15/2007,231.76,233.88,230.78,48012373098,2576108
10/12/2007,233.48,233.48,232.01,48446221337,4072179
10/11/2007,231.54,236.58,230.15,48384669470,454697
10/10/2007,234.05,234.05,231.95,48792980513,2611391
10/9/2007,231.87,232.04,230.29,48151332553,0
10/8/2007,229.21,230.77,228.66,47588836426,0
10/5/2007,230.32,230.83,229.24,47820331965,192649
10/4/2007,227.85,228.55,227.28,47281696157,0
10/3/2007,227.14,229.07,226.34,47041301720,431234
10/2/2007,226.73,226.73,224.89,47068891941,0
10/1/2007,225.52,225.52,222.54,46769845612,0
9/28/2007,221.01,221.44,219.82,46018303723,4324584
9/27/2007,220.21,220.4,219.03,45850752647,5126820
9/26/2007,219.12,219.65,218.46,45591864642,35396268
9/25/2007,217.39,217.5,215.87,45216364700,298827
9/24/2007,217.02,217.94,216.45,44851948305,0
9/21/2007,215.1,215.21,214.15,44462157434,0
9/20/2007,213.53,213.69,212.45,44248849924,127637
9/19/2007,212.85,213.51,211.87,44108008902,0
9/18/2007,210.07,210.13,206.73,43673182512,709651
9/17/2007,206.64,208.16,206.56,42961409241,1174443
9/14/2007,208.23,208.29,207.52,43286537272,0
9/13/2007,208.46,209.12,208.11,43334917039,0
9/12/2007,207.67,208.37,207.13,43173706923,1264338
9/11/2007,208,208,206.8,43369258172,254137
9/10/2007,206.29,208.26,204.96,42794928998,0
9/7/2007,207,208.78,206.62,42940460460,0
9/6/2007,210.35,210.87,209.77,43635561846,319319
9/5/2007,209.86,210.84,209.39,43541961746,5442155
9/4/2007,210.9,211.34,209.62,43720633420,1361368
8/31/2007,209.25,209.49,208.29,43378450680,0
8/30/2007,206.53,207.34,205.32,42758462019,0
8/29/2007,206.67,206.67,204.57,42521883180,3012020
8/28/2007,204.03,207.77,203.79,41788387507,0
8/27/2007,208.37,208.77,207.1,42793417559,0
8/24/2007,207.39,207.39,205.15,42575770760,132291
8/23/2007,205.64,207.49,205.2,42186727246,0
8/22/2007,205.9,205.98,204.49,42192469596,21926487
8/21/2007,202.72,203.12,201.98,41474030420,1445286
8/20/2007,202.2,202.3,200.19,41145096978,513338
8/17/2007,201.05,202.37,198.6,40888998909,0
8/16/2007,197.18,197.7,192.58,40102289242,0
8/15/2007,200.01,203.96,199.95,40671094696,964532
8/14/2007,204.16,209.35,204.16,41389138483,0
8/13/2007,209.05,211.23,209.05,42032026309,2612040
8/10/2007,208.43,208.7,206.08,41944888307,0
8/9/2007,209.88,210.87,208.99,42233011337,0
8/8/2007,212.42,212.66,210.01,42739267052,1058048
8/7/2007,209.52,209.9,207.17,42152092988,3798011
8/6/2007,207.84,210.17,205.95,41813554514,1448342
8/3/2007,209.77,213.74,209.62,42164352777,0
8/2/2007,213.68,213.87,212.84,42943499358,121919
8/1/2007,213.1,214.42,211.88,42221434049,4876618
7/31/2007,214.65,216.25,214.24,42706348876,0
7/30/2007,214.18,214.99,212.8,42613320732,2773664
7/27/2007,214.08,215.48,212.84,42531478792,225484
7/26/2007,216.08,219.59,214.02,42883953199,0
7/25/2007,221.45,224.03,220.21,44063005454,0
7/24/2007,223.68,227.55,223.28,44715934708,0
7/23/2007,227.8,229.78,227.76,41955548114,0
7/20/2007,229.32,231.18,228.66,42204006285,1843824
7/19/2007,231.24,231.57,230.62,42550328547,0
7/18/2007,230.1,230.62,228.8,42337384398,0
7/17/2007,230.83,231.47,230.39,42470267347,0
7/16/2007,230.73,231.93,230.41,42217560654,0
7/13/2007,231.99,232.2,231.32,42941386751,4043369
7/12/2007,232.23,232.23,231.25,42876084843,851722
7/11/2007,231.08,231.82,230.53,42610710064,1646328
7/10/2007,231.46,232.62,231.21,42338220080,0
7/9/2007,232.73,233.54,232.65,42584996113,191584
7/6/2007,231.94,232.09,230.48,42438397039,0
7/5/2007,230.67,230.67,229.2,42041111892,1387049
7/3/2007,228.89,229.7,228.76,45689746525,2358902
7/2/2007,228.67,228.84,227.55,45645406705,2141258
6/29/2007,226.49,227.39,225.91,45174802341,3219935
6/28/2007,226.81,227.61,226.37,45418600724,2872770
6/27/2007,226.31,226.33,223.79,45296428769,17561939
6/26/2007,224.64,227.91,224.04,45034713464,0
6/25/2007,226.9,229.32,226.25,45573485650,0
6/22/2007,228.67,229.85,227.89,45927143619,298507
6/21/2007,230.34,230.52,228.77,46248550137,0
6/20/2007,229.51,232.48,229.37,46081194821,188131
6/19/2007,231.57,231.81,230.14,46493211968,1001324
6/18/2007,231.27,231.86,231.16,46431136220,1162885
6/15/2007,230.92,231.04,229.86,46351394034,0
6/14/2007,227.19,227.67,226.75,45561651228,571375
6/13/2007,227.3,227.69,226.53,45507848108,1648657
6/12/2007,225.42,226.76,225.19,45131264357,241856
6/11/2007,227.12,227.77,226.66,45479058885,0
6/8/2007,227.23,227.23,225.28,45574546767,0
6/7/2007,226.89,230.46,226.83,45490217088,249556
6/6/2007,230.57,232.47,230.06,46248317359,5694203
6/5/2007,232.81,233.2,231.9,46629762021,0
6/4/2007,232.97,233.66,232.02,46615234128,0
6/1/2007,234.16,234.19,232.79,46763934308,0
5/31/2007,233.26,233.26,231.89,46393119193,0
5/30/2007,231.69,231.69,228.99,46060862202,1519414
5/29/2007,230.71,230.77,230.03,45511134975,2507500
5/25/2007,229.25,229.25,228.15,45116625510,0
5/24/2007,227.44,231.2,227.16,44471995168,0
5/23/2007,230.67,232.08,230.51,45046505087,1117790
5/22/2007,230.35,231.29,230.18,44961030348,1120650
5/21/2007,230.15,230.49,228.7,44927895596,0
5/18/2007,228.97,229,227.59,44681052828,0
5/17/2007,227.44,227.58,226.79,44389827191,3257136
5/16/2007,227.49,228.56,226.46,44588195432,2102540
5/15/2007,227.88,230.05,227.8,44772281698,3312188
5/14/2007,229.37,232.09,229.33,45029301522,419963
5/11/2007,231.01,231.18,230.16,45328922006,1563506
5/10/2007,229.77,231.92,229.49,44999461874,0
5/9/2007,231.79,231.83,230.26,45284051565,2210827
5/8/2007,231,232.28,230.09,45370442308,3200984
5/7/2007,232.75,233.02,230.89,45715523742,938299
5/4/2007,231.33,231.45,230.52,45437613275,1902405
5/3/2007,230.45,230.96,230.08,45264597486,0
5/2/2007,229.75,229.79,228.08,45140405256,5085151
5/1/2007,227.85,229.35,226.62,44727981433,0
4/30/2007,228.97,231.12,228.63,45287837711,0
4/27/2007,230.05,230.79,229.79,45473262828,2544753
4/26/2007,230.72,231.6,230.42,45606623001,1701931
4/25/2007,231.14,232.21,231.02,45690818029,0
4/24/2007,231.24,232.85,231.16,45545406530,0
4/23/2007,232.55,233.7,232.38,45811989735,0
4/20/2007,232.63,233.48,232.01,45753230847,0
4/19/2007,231.34,232.26,230.58,45446356329,0
4/18/2007,231.94,232.71,231.8,45552762414,0
4/17/2007,232.79,234.34,232.6,45722349606,2576108
4/16/2007,234.05,234.36,233.32,45857497532,0
4/13/2007,231.89,231.89,230.56,45443072723,1582037
4/12/2007,230.44,230.44,228.13,45148822263,0
4/11/2007,228.41,229.99,227.92,44485082027,1005360
4/10/2007,229.91,229.91,229.25,44830705097,0
4/9/2007,229.48,230.48,229.2,44723200403,191259
4/5/2007,229.26,229.26,228.3,44634237833,14533445
4/4/2007,228.74,229,228.13,44493998883,1248844
4/3/2007,227.85,228.05,227.47,44428233054,2467837
4/2/2007,227.26,227.26,226.3,44315407440,856064
3/30/2007,226.36,226.49,224.98,44112914298,2090860
3/29/2007,225.21,226.19,224.17,43878869190,783021
3/28/2007,224.92,225.65,224.77,43755956766,17030402
3/27/2007,225.8,226.94,225.53,43896106985,0
3/26/2007,227.23,227.89,226.43,44161467933,0
3/23/2007,226.68,226.77,226.17,44038578406,0
3/22/2007,226.14,226.32,224.77,43833766455,4948876
3/21/2007,224.46,224.46,222.33,43586131785,959162
3/20/2007,222.59,222.75,221.04,43191463848,0
3/19/2007,220.88,221.9,220.43,42761489601,1110051
3/16/2007,219.65,220.06,218.98,42856133203,0
3/15/2007,219.55,219.97,218.73,42837893750,3604223
3/14/2007,218.68,218.93,216.49,42522931706,11907600
3/13/2007,218.46,221.52,218.31,42458230032,1042008
3/12/2007,221.31,221.46,220.23,43085347642,0
3/9/2007,220.38,221.39,219.6,42857725331,1189438
3/8/2007,219.47,220.57,219.2,42677733216,0
3/7/2007,217.61,218.45,217.32,42176624415,6554428
3/6/2007,217.34,217.69,215.43,42065589141,0
3/5/2007,213.38,215.82,213.36,41292595703,127502
3/2/2007,218.06,220.03,217.85,42199245255,0
3/1/2007,220.13,220.46,217.38,42599313211,415211
2/28/2007,221.84,222.15,219.22,42946904127,177373
2/27/2007,220.4,226.85,220.28,42813137465,480779
2/26/2007,229.13,231.7,228.9,44500813842,2503959
2/23/2007,231.03,231.83,230.35,45240009293,768569
2/22/2007,231.45,231.98,230.3,45307657039,0
2/21/2007,231.18,231.18,229.16,45284394178,140652
2/20/2007,229.79,229.79,228.12,45328847204,0
2/16/2007,227.45,227.45,226.34,44867542445,349245
2/15/2007,227.39,228.11,227.01,44952605186,517241
2/14/2007,227.74,228.26,227.48,45018440652,2112345
2/13/2007,227.11,228.58,226.83,44819679452,3464951
2/12/2007,229.41,230.07,228.51,45361051103,653083
2/9/2007,229.46,231.18,228.33,45366994559,0
2/8/2007,228.11,228.8,227.54,45052678453,2535609
2/7/2007,228.82,229.61,228.36,45174526918,1340514
2/6/2007,228.8,228.8,227.51,45595478339,26957907
2/5/2007,227.53,228.51,227.37,45342427853,276102
2/2/2007,227.55,227.55,226.04,45346781236,550323
2/1/2007,227.21,227.24,225.95,45279403477,143320
1/31/2007,225.48,225.5,224.1,45150580063,3467786
1/30/2007,225.37,225.46,223.3,45198378997,2450503
1/29/2007,223.48,223.84,222.91,44870815928,386621
1/26/2007,222.89,222.89,221.39,44794160163,0
1/25/2007,222.38,224.24,222.03,44703429210,571534
1/24/2007,223.52,223.57,222.64,44921802924,810224
1/23/2007,222.14,222.27,220.82,44644412440,0
1/22/2007,220.48,222.61,220.48,44310661441,0
1/19/2007,221.8,221.88,219.97,44548774255,1832173
1/18/2007,220.88,224.08,220.73,42985234409,471681
1/17/2007,224.1,224.87,223.75,43628423297,0
1/16/2007,223.85,225.17,223.66,43596687032,100523
1/12/2007,224.26,224.26,222.81,43730540831,0
1/11/2007,222.56,222.99,221.98,43400562352,1586677
1/10/2007,221.74,221.83,219.41,43145389557,1636956
1/9/2007,220.31,220.59,219.28,42863091327,966976
1/8/2007,219.65,219.93,219.01,42735034693,280493
1/5/2007,219.16,220.16,218.65,42751669096,15979197
1/4/2007,220.35,220.52,219.15,43977715311,1357355
1/3/2007,220.76,223.32,219.63,44164620472,935321
12/29/2006,221.42,221.42,220.58,43997347115,1230156
12/28/2006,221.35,221.37,220.34,43983850208,2652346
12/27/2006,220.82,220.83,218.23,43863358642,21320786
12/26/2006,218.25,218.98,218.01,43352067795,0
12/22/2006,218.7,218.78,218.18,43447598597,0
12/21/2006,218.79,219.95,218.25,43618822116,0
12/20/2006,220.03,220.07,218.8,43918773632,18301278
12/19/2006,218.31,218.41,217.39,43593708355,1129718
12/18/2006,218.67,220.77,218.36,43662571118,1105919
12/15/2006,220.11,221.05,219.91,44259387756,0
12/14/2006,220.01,220.86,219.92,44465761322,0
12/13/2006,219.85,220.9,219.62,44429252501,1203410
12/12/2006,219.52,220.88,219.2,44347341417,566145
12/11/2006,219.63,220.15,219.49,44368717961,0
12/8/2006,219.85,220.47,219.62,44584579265,562006
12/7/2006,219.79,220.48,219.52,44560668675,127502
12/6/2006,219.47,220.68,219.07,44495144658,2650494
12/5/2006,219.73,219.98,217.9,44560952865,0
12/4/2006,217.57,217.61,215.95,44095333826,0
12/1/2006,215.95,216.75,215.01,44033673047,0
11/30/2006,215.98,216.58,215.44,44238547532,140652
11/29/2006,215.71,215.71,214.48,44146503239,6390417
11/28/2006,213.7,213.7,212.28,43758087221,2252516
11/27/2006,213.27,216.59,213.27,43616634187,709448
11/24/2006,216.31,216.46,215.3,44201996148,558041
11/22/2006,216.16,216.32,215.29,44166976324,0
11/21/2006,215.17,215.17,213.81,43960936672,349245
11/20/2006,213.69,214.54,213.38,43761282082,1119041
11/17/2006,214.32,214.32,213.66,43890835350,0
11/16/2006,214.41,215.53,214.35,43903991311,3845083
11/15/2006,214.69,215.41,213.48,43952223168,1640722
11/14/2006,213.8,213.83,211.65,43882237857,0
11/13/2006,212.43,212.43,211.2,43587832387,4119820
11/10/2006,211.61,211.61,210.82,43596972138,0
11/9/2006,210.81,213.36,210.61,43941357646,0
11/8/2006,213.19,213.4,211.32,44433982107,784376
11/7/2006,212.51,213.3,212.43,44297089560,3206568
11/6/2006,212.65,221.42,211.43,44325859064,795728
11/3/2006,211.95,211.95,211.04,44290533984,0
11/2/2006,211.07,211.64,210.9,44164537383,2589181
11/1/2006,212.19,214.64,212.01,44316112903,2700523
10/31/2006,214.67,214.8,213.64,44868692635,0
10/30/2006,214.11,214.31,213.7,44759380247,3238327
10/27/2006,214.41,215.78,214.4,44874985410,366564
10/26/2006,215.1,215.39,213.67,44963866546,258529
10/25/2006,213.73,214.15,212.9,44866754983,2535609
10/24/2006,212.8,213.04,212.42,44495730190,147706
10/23/2006,213.13,213.46,212.6,44348003012,0
10/20/2006,212.85,213.06,211.5,44056390496,0
10/19/2006,212.53,212.92,211.46,44005076763,570994
10/18/2006,211.47,211.93,211.01,43784438086,1082372
10/17/2006,210.39,211.23,209.29,43567119364,0
10/16/2006,211.48,211.58,209.86,43851040173,0
10/13/2006,209.76,209.88,207.52,43494074834,4108072
10/12/2006,207.52,207.66,206.33,42916049730,0
10/11/2006,206.08,206.92,205.62,42589460835,1504858
10/10/2006,206.6,206.78,205.74,42692204424,0
10/9/2006,205.89,205.96,204.48,42541460098,0
10/6/2006,204.85,204.93,203.55,42514850767,1157402
10/5/2006,204.38,204.41,203.1,42416191241,0
10/4/2006,203.03,203.14,201.35,42151571901,80783
10/3/2006,201.79,202.79,201.72,41939362671,279471
10/2/2006,203.04,204.42,202.87,42196052634,235913
9/29/2006,204.44,205.55,204.38,42468330690,375479
9/28/2006,205.62,205.81,204.92,42713596729,3390696
9/27/2006,205.43,205.6,203.97,42626254149,30386472
9/26/2006,204.32,205.04,204.32,42389492718,296892
9/25/2006,205.03,205.12,203.78,42536937424,852264
9/22/2006,204.23,205.41,203.73,42302814850,0
9/21/2006,205.33,206.43,205.05,42529609395,0
9/20/2006,205.54,206.13,205.13,42572070299,0
9/19/2006,205.24,205.62,204.04,42510469063,660538
9/18/2006,205.44,205.82,204.8,42686909431,1121028
9/15/2006,204.64,205.01,203.65,42512353172,0
9/14/2006,204.43,204.5,203.31,42468694662,0
9/13/2006,202.72,202.82,201.08,42112597234,2042458
9/12/2006,200.9,200.97,199.31,41636151601,1293627
9/11/2006,199.13,200.9,199.13,41270577230,0
9/8/2006,201.66,201.92,201.51,41788309737,565410
9/7/2006,201.74,202.55,201.67,41828097176,0
9/6/2006,203.08,204.6,203.07,42104906343,5645129
9/5/2006,205.09,205.12,204.17,42522685075,0
9/1/2006,204.04,204.13,203.33,42299556367,0
8/31/2006,203.22,203.56,202.36,43446874413,586121
8/30/2006,203.23,203.43,202.09,43757252170,2941730
8/29/2006,202.93,202.93,201.6,43912560343,2555569
8/28/2006,202.2,202.27,201.69,43874560565,0
8/25/2006,201.82,202.29,201.44,43700664131,0
8/24/2006,201.55,202.62,201.19,43576084816,708291
8/23/2006,202.13,203.65,201.72,43663455206,25534578
8/22/2006,202.54,202.6,201.68,43695433812,342662
8/21/2006,201.86,202.54,201.51,43526298943,0
8/18/2006,201.85,201.85,200.5,43606910182,0
8/17/2006,201.28,202.05,200.76,43481786609,0
8/16/2006,200.96,201.26,199.45,43395177251,5141827
8/15/2006,199.08,199.13,198.22,42922219367,487775
8/14/2006,197.66,199.6,197.44,42614584265,1154349
8/11/2006,197.67,198.81,197.57,42892074143,1183921
8/10/2006,198.3,198.5,197.29,42858421020,1255061
8/9/2006,198.67,201.13,198.42,42918268712,1469833
8/8/2006,199.65,201.36,199.26,43121582005,3210529
8/7/2006,200.91,203.19,200.65,43391031294,690570
8/4/2006,205.72,208.15,205.02,44316864186,0
8/3/2006,207.01,207.57,205.03,44592505378,0
8/2/2006,208.44,209.06,207.76,44900398645,2603377
8/1/2006,207.28,208.54,206.25,44649969591,0
7/31/2006,208.78,208.78,206.81,44955651538,0
7/28/2006,207.44,207.77,206.46,44668212981,3442548
7/27/2006,206.13,209.29,205.84,44428170578,316665
7/26/2006,207.47,207.65,206.12,44696561593,3517499
